date,sentiment,num_articles
1999-11-01,,0
1999-11-02,,0
1999-11-03,,0
1999-11-04,,0
1999-11-05,,0
1999-11-06,,0
1999-11-07,,0
1999-11-08,,0
1999-11-09,,0
1999-11-10,,0
1999-11-11,,0
1999-11-12,,0
1999-11-13,,0
1999-11-14,,0
1999-11-15,,0
1999-11-16,,0
1999-11-17,,0
1999-11-18,,0
1999-11-19,,0
1999-11-20,,0
1999-11-21,,0
1999-11-22,,0
1999-11-23,,0
1999-11-24,,0
1999-11-25,,0
1999-11-26,,0
1999-11-27,,0
1999-11-28,,0
1999-11-29,,0
1999-11-30,,0
2022-12-18,,0
2022-12-19,0.1638356666666666,3
2022-12-20,,0
2022-12-21,0.339318,2
2022-12-22,0.1555035,2
2022-12-23,,0
2022-12-24,0.194437,1
2022-12-25,0.194444,1
2022-12-26,0.246139,1
2022-12-27,0.202908,1
2022-12-28,,0
2022-12-29,0.162068,1
2022-12-30,0.103381,1
2022-12-31,,0
2023-01-01,0.28655,1
2023-01-02,,0
2023-01-03,0.2211502,5
2023-01-04,0.152245,1
2023-01-05,,0
2023-01-06,,0
2023-01-07,,0
2023-01-08,,0
2023-01-09,0.2712505,2
2023-01-10,0.2185611999999999,5
2023-01-11,0.30145,1
2023-01-12,,0
2023-01-13,,0
2023-01-14,,0
2023-01-15,,0
2023-01-16,0.149491,1
2023-01-17,0.222301,2
2023-01-18,,0
2023-01-19,,0
2023-01-20,,0
2023-01-21,,0
2023-01-22,,0
2023-01-23,0.251778,3
2023-01-24,,0
2023-01-25,0.115677,4
2023-01-26,0.173496,4
2023-01-27,0.2252119999999999,5
2023-01-28,0.161118,1
2023-01-29,0.2263415,2
2023-01-30,0.16494425,4
2023-01-31,0.2050967499999999,4
2023-02-01,0.213278,2
2023-02-02,0.155814,6
2023-02-03,0.190285,1
2023-02-04,0.203879,1
2023-02-05,,0
2023-02-06,0.139817,1
2023-02-07,,0
2023-02-08,0.403908,1
2023-02-09,,0
2023-02-10,,0
2023-02-11,,0
2023-02-12,0.2063335,2
2023-02-13,0.149537,1
2023-02-14,0.225221,1
2023-02-15,,0
2023-02-16,,0
2023-02-17,,0
2023-02-18,,0
2023-02-19,,0
2023-02-20,0.1971726666666666,3
2023-02-21,,0
2023-02-22,,0
2023-02-23,,0
2023-02-24,0.160735,1
2023-02-25,,0
2023-02-26,,0
2023-02-27,0.281818,1
2023-02-28,0.237923,1
2023-03-01,,0
2023-03-02,0.2362055,2
2023-03-03,,0
2023-03-04,,0
2023-03-05,,0
2023-03-06,0.1477,1
2023-03-07,0.1157335,2
2023-03-08,0.2344055,2
2023-03-09,0.1988572499999999,4
2023-03-10,0.1332856,5
2023-03-11,,0
2023-03-12,,0
2023-03-13,0.145264,1
2023-03-14,,0
2023-03-15,0.241144,2
2023-03-16,0.1899463333333333,3
2023-03-17,0.1400375,2
2023-03-18,,0
2023-03-19,,0
2023-03-20,,0
2023-03-21,0.154461,1
2023-03-22,0.247315,1
2023-03-23,0.279605,1
2023-03-24,0.2264533333333333,3
2023-03-25,,0
2023-03-26,,0
2023-03-27,,0
2023-03-28,0.181941,1
2023-03-29,0.182073,1
2023-03-30,0.22321375,4
2023-03-31,0.19952,1
2023-04-01,,0
2023-04-02,,0
2023-04-03,,0
2023-04-04,,0
2023-04-05,0.163963,1
2023-04-06,0.1858645,2
2023-04-07,0.277586,1
2023-04-08,,0
2023-04-09,,0
2023-04-10,0.212339,1
2023-04-11,,0
2023-04-12,,0
2023-04-13,0.2396885,2
2023-04-14,,0
2023-04-15,,0
2023-04-16,,0
2023-04-17,,0
2023-04-18,,0
2023-04-19,0.1769076666666666,3
2023-04-20,,0
2023-04-21,-0.009561,1
2023-04-22,,0
2023-04-23,,0
2023-04-24,0.201627,1
2023-04-25,0.1335225,2
2023-04-26,,0
